"","Study_l","Group_l","Trial_l","Condition_l","HR_RR","HR_DET","HR_NRLINE","HR_maxL","HR_L","HR_ENTR","HR_LAM","HR_TT","Resp_RR","Resp_DET","Resp_NRLINE","Resp_maxL","Resp_L","Resp_ENTR","Resp_LAM","Resp_TT","typepairs"
"30","2",NA,NA,"TurnTaking","4.63846118470817","93.6239627645286","24069","121","7.96443558103785","2.54947585948818","94.9528940029597","12.252142677086","3.81507819513911","89.4572667505945","53113","32","3.6122794796001","1.73275772149438","93.5063178999394","4.65545418668895","surrogate"
"31","2",NA,NA,"Synchronous","17.9667396206018","97.6243493786314","64439","441","12.0151926628284","2.80155237743709","98.3375110958683","13.7186103781882","3.70824106341903","79.2055222964157","43394","28","3.80501912706826","1.80192677112819","90.8305510783637","4.41228969567041","surrogate"
"32","2",NA,NA,"TurnTaking","3.823024823745","87.2573419611747","34508","72","4.26718442100383","1.98755919713262","96.2164308232004","8.34126168704408","3.69956032411177","81.0016540370043","51799","28","3.25226355721153","1.52231200993785","92.9386083009578","4.15981577927947","surrogate"
"33","2",NA,NA,"Synchronous","14.2825847758179","97.9476954994908","45660","462","13.5243758212878","3.07996828143764","98.6325900688701","18.1046670742714","5.3224672297644","90.7713645934294","65923","37","4.11991262533562","1.94474249103643","93.989505698339","5.33828135380877","surrogate"
"34","2",NA,NA,"TurnTaking","4.75125622960984","96.6628522385925","24126","131","8.40300920169112","2.85041032197464","97.9425928574834","11.9887358468542","4.31052071806079","94.13425112041","51891","41","4.3959068046482","2.05044489416405","97.1863883592905","7.31651547160432","surrogate"
"35","2",NA,NA,"Synchronous","11.6387767571073","97.3037941914399","55295","310","9.04072700967538","2.8321306921855","98.3897119077233","12.3082130073778","3.41670697221683","77.3411427827672","46996","21","3.16097114648055","1.47884626122369","90.3756345177665","4.32039124916001","surrogate"
"36","2",NA,NA,"TurnTaking","7.23451424164872","96.5661069811427","36479","227","8.45363085610899","2.83998305077268","97.3536540304247","10.4625609961299","3.14105792241091","80.1856392889302","45081","22","3.14081320290144","1.46430372506333","92.6559783439707","4.05720874869811","surrogate"
"37","2",NA,NA,"Synchronous","19.0319607104434","99.1188048217553","47551","711","17.5118504342706","3.00593271679428","99.6090983431912","27.2235596473535","4.15257751250925","86.3028662243032","58475","27","3.44536981616075","1.64579643084093","90.2438710948711","3.78130777376914","surrogate"
"38","2",NA,NA,"TurnTaking","9.86885282296841","99.2422486003062","32223","370","13.4168140769016","3.0741488192654","99.9309048254142","30.4746237311866","3.61156110822445","86.054209004625","52178","25","3.34844187205336","1.58912596798153","90.2073102857227","4.01409284180073","surrogate"
"39","2",NA,NA,"Synchronous","7.76024925009079","95.7813827349345","35957","268","9.12484356314487","2.71652347353368","97.9410485384743","12.2736418511066","4.13811554313056","81.2040579460947","54791","22","3.44773776715154","1.6436206419964","90.2200919915746","4.33992969396195","surrogate"
"40","2",NA,NA,"TurnTaking","4.15332242460187","93.4453680673736","27538","92","6.22118527126153","2.49209655520467","96.2140550682899","8.10750563037183","3.38899264467439","87.9307358398463","46905","25","3.57153821554205","1.71005019943667","92.2038453261389","4.01931129161423","surrogate"
"41","2",NA,NA,"Synchronous","14.5402984594494","96.0993272445695","59730","446","10.3265025950109","2.86994320277376","96.7720826750675","12.0246253920316","4.59689617319925","78.0880810770023","56772","22","3.55449869654055","1.70251683101205","81.3300776639669","3.97454614220877","surrogate"
"42","2",NA,NA,"TurnTaking","7.05618072217373","95.6275644195021","37731","139","7.89417190108929","2.72163433125956","96.967323115252","11.3805343079995","3.56653866726815","88.1824257598579","51617","29","3.4253056163667","1.62568739966373","92.6448144121138","4.22295730459692","surrogate"
"43","2",NA,NA,"Synchronous","15.5678003788228","97.6175577784439","66202","401","10.1329567082565","2.88915300575555","98.2160787201285","12.4014221666912","3.88890005605125","82.7266489799652","51244","23","3.52933026305519","1.68331096562812","90.2158997346995","4.33053750219568","surrogate"
"44","2",NA,NA,"TurnTaking","13.8325599581895","97.6465655743477","55296","342","10.7824616608796","3.0107397831564","98.2558053839112","13.4321504533751","3.58100063664684","81.0238884114629","52012","24","3.13600707529032","1.45704329114258","92.6342822796569","4.08398668477071","surrogate"
"45","2",NA,NA,"Synchronous","28.4265714225519","99.5329158451585","59779","560","20.8927047959986","3.23358108197166","99.9477210022904","35.5867998410987","4.97820832031074","91.0722261726525","64793","30","3.93363480622907","1.87357187601994","94.6504822105575","4.74264126620354","surrogate"
"46","2",NA,NA,"TurnTaking","14.790762813021","99.0029009303195","46703","350","13.8403100443226","2.99743259013808","99.7125107597864","34.7338739796191","4.24865266209635","86.4585252298571","60190","50","3.4308190729357","1.61529363153926","90.6608497596758","4.03236499068901","surrogate"
"47","2",NA,NA,"Synchronous","8.15699149177847","93.9891575433393","45892","255","7.37433539614748","2.51964229606876","98.1214555109341","12.8268225384839","3.96802286022889","70.6412394426812","47916","20","3.28863010267969","1.55940683467125","90.2697832051213","4.40542137043844","surrogate"
"48","2",NA,NA,"TurnTaking","6.46755777546152","93.1724642808355","40417","136","6.58136427740802","2.56265095659098","96.9379069743004","9.53419230371723","3.69369015203924","84.1393525519394","52429","29","3.3323542314368","1.57485898974834","92.9760265066507","4.18633042045233","surrogate"
"49","2",NA,NA,"Synchronous","13.1256143524049","96.5924565621489","55806","408","10.028455721607","2.92665552787763","97.3137311418369","12.2382192702568","6.43973885916941","93.4332175935517","75239","51","4.49562062228366","2.07431133776702","96.2524066416403","5.7002731927563","surrogate"
"50","2",NA,NA,"TurnTaking","4.12740606963752","95.1227276719066","24482","159","7.07891512131362","2.62283582716124","96.6068762624045","8.91912435390696","3.69374351723989","84.8369122894885","53739","27","3.27812203427678","1.54234106687191","89.2775789914712","3.75332037576936","surrogate"
"51","2",NA,NA,"Synchronous","7.57892538196607","96.4286248053349","39974","327","8.07027067593936","2.78995530618997","98.0478196019118","10.231697807168","3.83219063615055","75.0106762226596","47431","22","3.4069912082815","1.61859481025069","90.3997549110624","4.3391560090905","surrogate"
"52","2",NA,NA,"TurnTaking","5.82383992029362","96.2232958346948","29297","233","8.4434242413899","2.81152502048625","97.1479251271997","10.2864203632769","3.46341931119401","74.9842065526114","49288","23","2.96208001947736","1.33867594832421","93.0426654203111","4.11379326005995","surrogate"
"53","2",NA,NA,"Synchronous","11.5950542351832","98.5120030322627","31441","380","16.0367990839986","3.13351332423896","98.9639117752218","25.5963414017889","4.91381431151509","84.2483085176859","66780","19","3.48495058400719","1.66869918397911","87.99255711581","3.71891064871481","surrogate"
"54","2",NA,NA,"TurnTaking","5.40235933977633","98.3322919768022","20932","192","11.2026562201414","2.97650304442065","99.5043422470657","23.3047534865449","3.52507390635581","78.026109291658","53079","18","2.9130541268675","1.31034983516583","82.6262697623721","3.22388706215913","surrogate"
"55","2",NA,NA,"Synchronous","8.70492757352916","95.0909947352395","46922","473","7.78717872213461","2.66721033063476","98.0653371606728","11.20118308017","3.77567688865226","83.4967374149019","49672","25","3.56792559188275","1.70011201658549","90.5029327931026","4.30074329467604","surrogate"
"56","2",NA,NA,"TurnTaking","6.64910818515061","94.5680652799782","39626","311","7.00454247211427","2.61108026108711","97.2661453808283","9.86799170411338","3.65162058551942","80.8589202118072","51916","26","3.19724169812775","1.49090894709244","92.8040101129671","4.16285726772135","surrogate"
"57","2",NA,NA,"Synchronous","7.70243584286261","95.9397178243593","40538","299","8.04667225812818","2.46694449706859","98.1141231937553","12.7139644789999","3.71683286072519","81.6709500495341","46301","31","3.68564393857584","1.75318737719618","91.2992289910839","4.38918160274256","surrogate"
